DATASET
OBJTYPE "mesh2d"
BEGVEC
ND 9220
NC 18046
NAME "Geschw_0"
TIMEUNITS seconds
TS 0 1000
-0.040000            -0.02100
-0.034000            -0.02300
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.000000            -0.00000
-0.000000            -0.00000
-0.000000            -0.00000
-0.003000            -0.03400
 0.000000             0.00000
 0.000000            -0.00000
 0.000000            -0.00000
 0.000000            -0.00000
 0.025000            -0.02700
 0.000000            -0.00000
 0.023000            -0.00100
 0.000000             0.00000
 0.000000             0.00000
 0.049000            -0.09500
 0.000000             0.00000
 0.000000             0.00000
 0.031000            -0.02300
-0.028000             0.00100
-0.000000             0.00000
-0.000000            -0.00000
-0.077000            -0.11200
-0.000000            -0.00000
 0.003000            -0.00200
 0.000000             0.00000
-0.021000            -0.04700
 0.022000            -0.05000
 0.017000            -0.05500
 0.063000            -0.04900
 0.000000             0.00000
-0.021000            -0.06600
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.084000            -0.04800
-0.008000            -0.00400
 0.014000            -0.02600
 0.000000             0.00000
-0.007000            -0.02100
 0.045000             0.06900
 0.001000            -0.02700
 0.000000             0.00000
-0.077000            -0.00400
-0.001000             0.00000
-0.074000             0.03800
 0.000000             0.00000
-0.020000            -0.02600
-0.000000            -0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.001000             0.00100
 0.000000             0.00000
 0.000000             0.00000
 0.009000            -0.03600
-0.000000             0.00000
-0.014000            -0.00200
-0.026000             0.00600
-0.075000             0.00600
-0.038000             0.01400
 0.000000             0.00000
 0.030000             0.07900
-0.021000             0.06100
 0.000000             0.00000
 0.016000             0.03000
 0.005000            -0.01300
 0.000000             0.00000
 0.000000            -0.00000
 0.000000             0.00000
-0.000000             0.00000
 0.002000            -0.01000
 0.000000             0.00000
-0.001000             0.00400
 0.000000             0.00000
-0.029000             0.00200
 0.000000             0.00000
-0.004000             0.00000
-0.049000             0.01700
-0.000000             0.00000
 0.003000            -0.02200
 0.000000             0.00000
 0.000000             0.00000
 0.039000             0.02700
 0.000000             0.00000
 0.012000            -0.00000
 0.004000             0.00100
-0.000000             0.00600
 0.001000             0.04100
 0.005000             0.02000
-0.025000             0.00400
 0.000000             0.00000
 0.000000             0.00000
-0.043000             0.07400
-0.007000             0.00500
-0.062000             0.03500
 0.000000             0.00000
-0.007000             0.00600
-0.006000             0.03700
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.002000             0.00900
 0.000000             0.01100
-0.000000             0.00000
 0.000000             0.00000
-0.004000             0.01100
-0.000000            -0.00000
-0.130000            -0.01300
-0.074000             0.01200
-0.000000             0.00000
-0.002000             0.00100
 0.000000             0.00000
-0.002000             0.00000
-0.096000             0.01700
-0.102000             0.03200
-0.060000             0.02000
-0.003000            -0.00600
-0.028000             0.00200
-0.103000            -0.01400
-0.104000            -0.06400
-0.000000            -0.00000
-0.000000            -0.00000
-0.113000            -0.01200
 0.000000             0.00000
-0.131000             0.03600
-0.002000             0.00000
 0.000000             0.00000
-0.000000            -0.00000
 0.029000            -0.00500
 0.034000            -0.00100
 0.020000            -0.00600
 0.035000            -0.01500
 0.039000            -0.01500
 0.028000            -0.01200
 0.000000            -0.00000
 0.000000             0.00000
 0.010000            -0.01300
-0.000000            -0.00000
 0.048000            -0.06900
 0.037000            -0.04100
-0.063000            -0.00500
-0.018000            -0.09100
 0.000000            -0.00000
 0.043000            -0.01000
-0.000000            -0.00000
-0.015000            -0.02300
-0.019000            -0.02700
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.044000            -0.04000
-0.048000            -0.05000
 0.000000             0.00000
-0.045000            -0.02200
 0.000000             0.00000
 0.000000             0.00000
 0.011000            -0.04500
 0.008000            -0.04000
 0.000000            -0.00000
-0.096000             0.03300
-0.001000             0.00000
-0.000000             0.00000
-0.048000            -0.00600
 0.000000             0.00000
 0.019000             0.05800
-0.006000             0.02800
-0.000000            -0.00000
-0.063000             0.02000
-0.035000             0.00900
-0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.008000             0.05300
-0.080000             0.14400
-0.026000             0.09600
-0.001000             0.00100
-0.050000             0.04000
 0.031000            -0.01300
 0.021000             0.00400
 0.000000             0.00000
 0.000000             0.00000
 0.001000             0.00200
-0.011000             0.01200
 0.000000             0.00000
-0.007000             0.01200
-0.038000            -0.01500
 0.000000             0.00000
-0.006000            -0.00000
-0.020000             0.00100
-0.025000             0.00200
 0.000000             0.00000
-0.008000             0.00700
-0.000000             0.00000
-0.034000             0.01200
-0.002000             0.00300
 0.036000            -0.00100
 0.045000            -0.02600
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.005000            -0.00100
 0.000000             0.00000
-0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.035000             0.00200
-0.094000            -0.00700
 0.000000             0.00000
 0.001000             0.01000
 0.000000             0.00000
-0.006000            -0.00400
 0.000000             0.00000
 0.000000             0.00000
 0.012000             0.05800
 0.000000             0.00000
-0.003000             0.01600
 0.002000             0.00200
 0.000000             0.00000
-0.008000             0.01400
 0.000000             0.00000
 0.000000             0.00000
-0.004000            -0.00100
